# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
cadI	Rv2641	Rv2641	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
caeA	Rv2224c	Rv2224c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
canA	Rv1284	Rv1284	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
canB	Rv3588c	Rv3588c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
carA	Rv1383	Rv1383	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
carB	Rv1384	Rv1384	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
cbs	Rv1077	Rv1077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ccdA	Rv0527	Rv0527	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
ccsA	Rv0529	Rv0529	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
cdd	Rv3315c	Rv3315c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
cdh	Rv2289	Rv2289	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cdsA	Rv2881c	Rv2881c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
celA1	Rv0062	Rv0062	protein_coding	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	2
ceoB	Rv2691	Rv2691	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
ceoC	Rv2692	Rv2692	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
cfp2	Rv2376c	Rv2376c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
cfp21	Rv1984c	Rv1984c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cfp29	Rv0798c	Rv0798c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
cfp6	Rv3004	Rv3004	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
chaA	Rv1607	Rv1607	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
choD	Rv3409c	Rv3409c	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
cinA	Rv1901	Rv1901	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
citA	Rv0889c	Rv0889c	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
citE	Rv2498c	Rv2498c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
clgR	Rv2745c	Rv2745c	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
clpB	Rv0384c	Rv0384c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
clpC1	Rv3596c	Rv3596c	protein_coding	0	0	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	1
clpC2	Rv2667	Rv2667	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
clpP1	Rv2461c	Rv2461c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
clpP2	Rv2460c	Rv2460c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
clpX	Rv2457c	Rv2457c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cmaA1	Rv3392c	Rv3392c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cmaA2	Rv0503c	Rv0503c	protein_coding	0	1	0	5	0	0	0	0	2	0	0	0	0	0	0	0	1	3
cmk	Rv1712	Rv1712	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cmr	Rv1675c	Rv1675c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
coaA	Rv1092c	Rv1092c	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	2
coaE	Rv1631	Rv1631	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
cobC	Rv2231c	Rv2231c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
cobD	Rv2236c	Rv2236c	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
cobG	Rv2064	Rv2064	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cobH	Rv2065	Rv2065	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cobIJ	Rv2066	Rv2066	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
cobK	Rv2070c	Rv2070c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cobL	Rv2072c	Rv2072c	protein_coding	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	2
cobM	Rv2071c	Rv2071c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cobN	Rv2062c	Rv2062c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cobO	Rv2849c	Rv2849c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cobQ1	Rv0255c	Rv0255c	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
cobQ2	Rv3713	Rv3713	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
cobS	Rv2208	Rv2208	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
cobT	Rv2207	Rv2207	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
cobU	Rv0254c	Rv0254c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
corA	Rv1239c	Rv1239c	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
cpsY	Rv0806c	Rv0806c	protein_coding	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	3
crp	Rv3676	Rv3676	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	1
csd	Rv1464	Rv1464	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
csoR	Rv0967	Rv0967	protein_coding	0	0	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	4
csp	Rv3811	Rv3811	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cspB	Rv0871	Rv0871	protein_coding	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	0	0	5
cstA	Rv3063	Rv3063	protein_coding	0	0	1	4	0	0	0	0	1	0	1	0	0	0	0	0	0	3
ctaC	Rv2200c	Rv2200c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
ctaD	Rv3043c	Rv3043c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
ctaE	Rv2193	Rv2193	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ctpA	Rv0092	Rv0092	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ctpB	Rv0103c	Rv0103c	protein_coding	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	2
ctpD	Rv1469	Rv1469	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ctpE	Rv0908	Rv0908	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ctpF	Rv1997	Rv1997	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ctpH	Rv0425c	Rv0425c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ctpI	Rv0107c	Rv0107c	protein_coding	1	0	0	6	0	0	0	0	2	1	0	0	0	0	0	0	0	4
ctpJ	Rv3743c	Rv3743c	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	4
ctpV	Rv0969	Rv0969	protein_coding	0	2	0	6	0	0	0	0	2	0	0	0	0	0	0	0	2	4
cut2	Rv2301	Rv2301	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cut3	Rv3451	Rv3451	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
cut4	Rv3452	Rv3452	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
cwlM	Rv3915	Rv3915	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cya	Rv1625c	Rv1625c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cycA	Rv1704c	Rv1704c	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2
cydA	Rv1623c	Rv1623c	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
cydB	Rv1622c	Rv1622c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cydC	Rv1620c	Rv1620c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cydD	Rv1621c	Rv1621c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cyp121	Rv2276	Rv2276	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
cyp123	Rv0766c	Rv0766c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
cyp124	Rv2266	Rv2266	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
cyp125	Rv3545c	Rv3545c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cyp126	Rv0778	Rv0778	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
cyp128	Rv2268c	Rv2268c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
cyp130	Rv1256c	Rv1256c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cyp132	Rv1394c	Rv1394c	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
cyp135A1	Rv0327c	Rv0327c	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
cyp135B1	Rv0568	Rv0568	protein_coding	0	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	1
cyp136	Rv3059	Rv3059	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
cyp137	Rv3685c	Rv3685c	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
cyp139	Rv1666c	Rv1666c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
cyp140	Rv1880c	Rv1880c	protein_coding	0	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	3
cyp141	Rv3121	Rv3121	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
cyp142	Rv3518c	Rv3518c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
cyp143	Rv1785c	Rv1785c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cyp144	Rv1777	Rv1777	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
cyp51	Rv0764c	Rv0764c	protein_coding	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0
cysA1	Rv2397c	Rv2397c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cysA2	Rv0815c	Rv0815c	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
cysA3	Rv3117	Rv3117	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cysD	Rv1285	Rv1285	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cysE	Rv2335	Rv2335	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cysK1	Rv2334	Rv2334	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cysK2	Rv0848	Rv0848	protein_coding	0	0	2	2	0	0	0	0	1	0	2	0	0	0	0	0	0	1
cysM	Rv1336	Rv1336	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cysO	Rv1335	Rv1335	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
cysQ	Rv2131c	Rv2131c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
cysS1	Rv3580c	Rv3580c	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
cysT	Rv2399c	Rv2399c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
cysW	Rv2398c	Rv2398c	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
dacB1	Rv3330	Rv3330	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
dacB2	Rv2911	Rv2911	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dapB	Rv2773c	Rv2773c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
dapC	Rv0858c	Rv0858c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
dapD	Rv1201c	Rv1201c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dapE	Rv1202	Rv1202	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
dapF	Rv2726c	Rv2726c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
dcd	Rv0321	Rv0321	protein_coding	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	4
ddlA	Rv2981c	Rv2981c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ddn	Rv3547	Rv3547	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
deaD	Rv1253	Rv1253	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
dedA	Rv2637	Rv2637	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
def	Rv0429c	Rv0429c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
deoA	Rv3314c	Rv3314c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
deoC	Rv0478	Rv0478	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
deoD	Rv3307	Rv3307	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
desA1	Rv0824c	Rv0824c	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
desA2	Rv1094	Rv1094	protein_coding	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	7
desA3	Rv3229c	Rv3229c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
devB	Rv1445c	Rv1445c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
devR	Rv3133c	Rv3133c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
devS	Rv3132c	Rv3132c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
dfp	Rv1391	Rv1391	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
dgt	Rv2344c	Rv2344c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dinF	Rv2836c	Rv2836c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
dinG	Rv1329c	Rv1329c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dinP	Rv3056	Rv3056	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dipZ	Rv2874	Rv2874	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
dnaA	Rv0001	Rv0001	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
dnaB	Rv0058	Rv0058	protein_coding	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	2
dnaE1	Rv1547	Rv1547	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
dnaE2	Rv3370c	Rv3370c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
dnaG	Rv2343c	Rv2343c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dnaJ1	Rv0352	Rv0352	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
dnaJ2	Rv2373c	Rv2373c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
dnaK	Rv0350	Rv0350	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
dnaN	Rv0002	Rv0002	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	1
dnaQ	Rv3711c	Rv3711c	protein_coding	0	0	1	3	0	0	0	0	3	0	1	0	0	0	0	0	0	0
dnaZX	Rv3721c	Rv3721c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
dop	Rv2112c	Rv2112c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
dosT	Rv2027c	Rv2027c	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
dppA	Rv3666c	Rv3666c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
dppB	Rv3665c	Rv3665c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
dppC	Rv3664c	Rv3664c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
dppD	Rv3663c	Rv3663c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
dprE1	Rv3790	Rv3790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dprE2	Rv3791	Rv3791	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
drrA	Rv2936	Rv2936	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
drrB	Rv2937	Rv2937	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
drrC	Rv2938	Rv2938	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
dsbF	Rv1677	Rv1677	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
dut	Rv2697c	Rv2697c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
dxr	Rv2870c	Rv2870c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
dxs2	Rv3379c	Rv3379c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
eccA1	Rv3868	Rv3868	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
eccA2	Rv3884c	Rv3884c	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
eccA3	Rv0282	Rv0282	protein_coding	0	0	1	15	0	0	0	0	1	0	1	0	0	0	0	0	0	14
eccA5	Rv1798	Rv1798	protein_coding	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1
eccB1	Rv3869	Rv3869	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
eccB2	Rv3895c	Rv3895c	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
eccB3	Rv0283	Rv0283	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
eccB4	Rv3450c	Rv3450c	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
eccB5	Rv1782	Rv1782	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
eccC2	Rv3894c	Rv3894c	protein_coding	0	0	1	5	0	0	0	0	2	0	1	0	0	0	0	0	0	3
eccC3	Rv0284	Rv0284	protein_coding	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1
eccC4	Rv3447c	Rv3447c	protein_coding	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0
eccC5	Rv1783	Rv1783	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
eccCa1	Rv3870	Rv3870	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
eccCb1	Rv3871	Rv3871	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
eccD1	Rv3877	Rv3877	protein_coding	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	2
eccD2	Rv3887c	Rv3887c	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
eccD3	Rv0290	Rv0290	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
eccD4	Rv3448	Rv3448	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
eccD5	Rv1795	Rv1795	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
eccE1	Rv3882c	Rv3882c	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1
eccE2	Rv3885c	Rv3885c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
eccE3	Rv0292	Rv0292	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
eccE5	Rv1797	Rv1797	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	1	1
echA1	Rv0222	Rv0222	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
echA12	Rv1472	Rv1472	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
echA13	Rv1935c	Rv1935c	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
echA14	Rv2486	Rv2486	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
echA16	Rv2831	Rv2831	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
echA17	Rv3039c	Rv3039c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
echA19	Rv3516	Rv3516	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
echA2	Rv0456c	Rv0456c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
echA20	Rv3550	Rv3550	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
echA21	Rv3774	Rv3774	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
echA4	Rv0673	Rv0673	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
echA5	Rv0675	Rv0675	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
echA6	Rv0905	Rv0905	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
echA7	Rv0971c	Rv0971c	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	2
echA8	Rv1070c	Rv1070c	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
echA9	Rv1071c	Rv1071c	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
efp	Rv2534c	Rv2534c	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
egtC	Rv3702c	Rv3702c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
egtD	Rv3701c	Rv3701c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
egtE	Rv3700c	Rv3700c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
eis	Rv2416c	Rv2416c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
embA	Rv3794	Rv3794	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
embB	Rv3795	Rv3795	protein_coding	0	0	1	3	0	0	0	0	2	0	1	0	0	0	0	0	0	1
embC	Rv3793	Rv3793	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
embR	Rv1267c	Rv1267c	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	1
emrB	Rv0783c	Rv0783c	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	2
end	Rv0670	Rv0670	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
engA	Rv1713	Rv1713	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
eno	Rv1023	Rv1023	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
entC	Rv3215	Rv3215	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
ephA	Rv3617	Rv3617	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
ephB	Rv1938	Rv1938	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ephC	Rv1124	Rv1124	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ephE	Rv3670	Rv3670	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
ephG	Rv2740	Rv2740	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
epiA	Rv1512	Rv1512	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
epiB	Rv3784	Rv3784	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
era	Rv2364c	Rv2364c	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
